Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-06,EQ,"2,196.55","2,245.50","2,188.65","2,196.50","2,232.30",2233.2,"2,230.49","2,245.50","1,155.00","5,37,580","1,19,90,65,164.25","86,010",2048.7096455618967,1925.0048415814608,1743.3587342906314
2023-11-07,EQ,"2,234.45","2,450.00","2,181.70","2,233.20","2,449.95",2424.0,"2,361.56","2,450.00","1,155.00","34,19,427","8,07,51,66,547.70","1,37,192",2063.426914363391,1934.885933827372,1750.1312841981874
2023-11-08,EQ,"2,450.00","2,503.85","2,391.05","2,424.00","2,449.00",2452.85,"2,465.26","2,503.85","1,155.00","26,52,822","6,53,98,84,205.55","1,14,732",2078.698407917768,1945.1426480090083,1757.1235102260662
2023-11-09,EQ,"2,453.00","2,487.25","2,438.20","2,452.85","2,477.00",2478.05,"2,472.22","2,503.85","1,155.00","6,84,007","1,69,10,19,156.05","38,358",2094.3592546660907,1955.695268840513,1764.2969081342646
2023-11-10,EQ,"2,476.95","2,504.15","2,454.05","2,478.05","2,491.60",2489.35,"2,483.71","2,504.15","1,155.00","6,44,072","1,59,96,85,677.30","39,940",2109.8490878164403,1966.2626892595129,1771.5113667597943
2023-11-12,EQ,"2,510.20","2,515.00","2,491.15","2,489.35","2,495.95",2494.25,"2,498.24","2,515.00","1,155.00","75,038","18,74,63,186.25","5,530",2124.9236333922663,1976.7178835316013,1778.702795946264
2023-11-13,EQ,"2,495.00","2,564.00","2,485.35","2,494.25","2,556.35",2559.05,"2,543.10","2,564.00","1,155.00","11,31,761","2,87,81,78,363.45","69,803",2141.948196788648,1988.2492125705796,1786.4674447428188
2023-11-15,EQ,"2,579.80","2,579.80","2,534.85","2,559.05","2,551.00",2553.15,"2,554.41","2,579.80","1,155.00","5,99,328","1,53,09,31,348.70","48,723",2158.073757698897,1999.4353667771024,1794.096126884681
2023-11-16,EQ,"2,556.50","2,558.15","2,491.40","2,553.15","2,550.00",2544.7,"2,524.96","2,579.80","1,155.00","7,66,675","1,93,58,22,680.60","47,666",2173.23557112247,2010.2326862468624,1801.56482213956
2023-11-17,EQ,"2,547.55","2,613.70","2,544.75","2,544.70","2,577.00",2576.4,"2,576.43","2,613.70","1,155.00","7,17,236","1,84,79,05,760.90","46,296",2189.045940882373,2021.4439201825685,1809.2746249043407
