Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2024-11-26,EQ,"6,722.00","6,739.80","6,608.45","6,685.40","6,625.35",6617.95,"6,653.30","7,830.00","6,187.80","6,63,278","4,41,29,90,214.25","82,239",6922.79397293838,6984.792087094566,7005.407529164899
2024-11-27,EQ,"6,650.00","6,733.30","6,612.25","6,617.95","6,708.00",6705.2,"6,694.22","7,830.00","6,187.80","6,42,010","4,29,77,56,839.05","64,396",6914.2608759604045,6979.255610122396,7002.420389571219
2024-11-28,EQ,"6,714.00","6,726.25","6,495.00","6,705.20","6,539.00",6509.4,"6,585.34","7,830.00","6,187.80","15,76,882","10,38,43,06,029.80","1,44,382",6898.383978863918,6969.951538634824,6997.514714053098
2024-11-29,EQ,"6,519.00","6,609.00","6,510.35","6,509.40","6,565.00",6575.9,"6,568.89","7,830.00","6,187.80","7,09,643","4,66,15,70,254.05","77,596",6885.737548320235,6962.148537869778,6993.319542768988
2024-12-02,EQ,"6,595.00","6,665.00","6,491.00","6,575.90","6,646.95",6650.65,"6,585.03","7,830.00","6,187.80","9,20,249","6,05,98,69,259.75","96,611",6876.518428778265,6955.980249991168,6989.909895577257
2024-12-03,EQ,"6,696.15","6,722.40","6,630.80","6,650.65","6,661.00",6675.45,"6,675.93","7,830.00","6,187.80","13,13,666","8,76,99,43,011.20","94,736",6868.633392355588,6950.425195535898,6986.78094139241
2024-12-04,EQ,"6,701.75","6,764.40","6,666.85","6,675.45","6,735.00",6740.0,"6,722.53","7,830.00","6,187.80","11,30,441","7,59,94,25,857.55","85,661",6863.588945596545,6946.258359980731,6984.325409637262
2024-12-05,EQ,"6,760.00","6,889.90","6,685.45","6,740.00","6,853.00",6850.4,"6,808.94","7,830.00","6,187.80","13,48,243","9,18,01,11,363.30","1,34,292",6863.07173204374,6944.360174634578,6982.992818496593
2024-12-06,EQ,"6,875.95","6,935.00","6,778.65","6,850.40","6,846.00",6850.3,"6,862.73","7,830.00","6,187.80","8,33,207","5,71,80,78,379.25","86,376",6862.570879806731,6942.497596919041,6981.672491944389
2024-12-09,EQ,"6,850.10","6,925.00","6,827.90","6,850.30","6,878.95",6868.35,"6,880.87","7,830.00","6,187.80","8,40,910","5,78,61,94,623.50","72,729",6862.797511971173,6941.029327673119,6980.544904959867
2024-12-10,EQ,"6,884.80","6,958.85","6,844.05","6,868.35","6,935.00",6936.2,"6,912.65","7,830.00","6,187.80","12,04,563","8,32,67,19,633.25","86,609",6865.67604091348,6940.933697422166,6980.103662124446
2024-12-11,EQ,"6,959.90","7,165.00","6,893.10","6,936.20","7,099.00",7115.1,"7,052.13","7,830.00","6,187.80","19,93,104","14,05,56,36,608.35","1,42,779",6875.457372642363,6944.382535096975,6981.446909267486
2024-12-12,EQ,"7,121.85","7,148.40","7,075.00","7,115.10","7,115.00",7125.8,"7,125.73","7,830.00","6,187.80","9,66,796","6,88,91,28,655.95","99,964",6885.274730577957,6947.974960144559,6982.883258429004
2024-12-13,EQ,"7,099.00","7,217.25","6,980.60","7,125.80","7,175.10",7182.8,"7,117.48","7,830.00","6,187.80","12,50,436","8,89,99,48,311.50","1,22,645",6896.942388202351,6952.624960933776,6984.872479738168
2024-12-16,EQ,"7,182.80","7,248.00","7,156.10","7,182.80","7,200.00",7208.4,"7,210.65","7,830.00","6,187.80","7,96,074","5,74,02,12,278.65","82,441",6909.156412194417,6957.689813192513,6987.096634168634
2024-12-17,EQ,"7,200.00","7,257.40","7,110.00","7,208.40","7,145.00",7152.8,"7,168.78","7,830.00","6,187.80","10,31,856","7,39,71,44,089.85","80,129",6918.711062696597,6961.553381248106,6988.745423878399
2024-12-18,EQ,"7,149.00","7,178.80","7,060.40","7,152.80","7,071.15",7074.45,"7,102.45","7,830.00","6,187.80","7,27,514","5,16,71,29,579.90","1,01,261",6924.818472002613,6963.788957857054,6989.598205730355
2024-12-19,EQ,"6,950.00","7,024.45","6,887.85","7,074.45","6,915.00",6918.55,"6,928.30","7,830.00","6,187.80","9,07,675","6,28,86,44,189.10","1,20,117",6924.572649571138,6962.893136909389,6988.891258409656
2024-12-20,EQ,"6,913.35","7,024.00","6,804.70","6,918.55","6,829.95",6848.25,"6,862.09","7,830.00","6,187.80","27,00,019","18,52,77,68,544.10","1,32,637",6921.579604489917,6960.62297578247,6987.491842903093
2024-12-23,EQ,"6,897.00","6,976.90","6,855.95","6,848.25","6,868.00",6866.7,"6,899.96","7,830.00","6,187.80","5,82,928","4,02,21,78,744.40","75,903",6919.427463137371,6958.763114875887,6986.289934018486
2024-12-24,EQ,"6,882.00","6,910.00","6,794.00","6,866.70","6,810.00",6808.2,"6,828.83","7,830.00","6,187.80","6,01,427","4,10,70,43,152.10","55,078",6915.065601837867,6955.781667056562,6984.517894874023
2024-12-26,EQ,"6,830.40","6,858.00","6,800.05","6,808.20","6,810.00",6815.75,"6,832.80","7,830.00","6,187.80","3,29,096","2,24,86,47,811.05","60,398",6911.17087235403,6953.008762758412,6982.838612337963
2024-12-27,EQ,"6,846.85","6,976.70","6,830.40","6,815.75","6,901.00",6907.75,"6,923.17","7,830.00","6,187.80","5,55,418","3,84,52,53,938.65","65,835",6911.036720497009,6952.112549634482,6982.091461966442
2024-12-30,EQ,"6,900.00","6,995.00","6,865.00","6,907.75","6,889.15",6888.25,"6,912.32","7,830.00","6,187.80","4,90,876","3,39,30,89,810.60","50,466",6910.143123614774,6950.847944691224,6981.157716076229
2024-12-31,EQ,"6,869.95","6,877.00","6,792.00","6,888.25","6,835.00",6823.0,"6,825.62","7,830.00","6,187.80","6,15,398","4,20,04,75,279.30","75,307",6906.725746218117,6948.316302222091,6979.584007458556
2025-01-01,EQ,"6,823.00","6,947.95","6,806.00","6,823.00","6,940.00",6935.3,"6,898.89","7,830.00","6,187.80","4,18,721","2,88,87,11,434.00","51,537",6907.846305189955,6948.058553663237,6979.143370568421
2025-01-02,EQ,"6,980.00","7,430.00","6,971.00","6,935.30","7,373.60",7389.2,"7,279.06","7,830.00","6,187.80","31,71,651","23,08,66,44,007.70","2,54,919",6926.722920672703,6956.794027848124,6983.223536035402
2025-01-03,EQ,"7,389.75","7,500.00","7,359.25","7,389.20","7,367.90",7407.25,"7,423.47","7,830.00","6,187.80","15,05,928","11,17,92,04,585.25","1,39,616",6945.567119862008,6965.7139480887545,6987.44270483107
2025-01-06,EQ,"7,500.00","7,599.90","7,316.75","7,407.25","7,369.90",7349.35,"7,476.99","7,830.00","6,187.80","19,05,976","14,25,09,57,133.65","1,82,775",6961.401742612518,6973.310701591947,6991.043772444691
2025-01-07,EQ,"7,354.95","7,446.90","7,301.45","7,349.35","7,339.85",7353.95,"7,371.34","7,830.00","6,187.80","10,42,538","7,68,49,02,854.05","98,286",6976.795791921832,6980.848113441611,6994.654779684048
2025-01-08,EQ,"7,361.85","7,388.45","7,256.70","7,353.95","7,338.65",7355.4,"7,321.00","7,830.00","6,187.80","8,44,466","6,18,23,34,272.40","80,722",6991.643015768034,6988.26498248237,6998.244284363808
2025-01-09,EQ,"7,338.45","7,355.40","7,236.00","7,355.40","7,291.70",7277.45,"7,272.61","7,830.00","6,187.80","6,68,141","4,85,91,26,680.85","77,798",7002.851132796739,6993.991418472819,7001.022450688547
2025-01-10,EQ,"7,277.45","7,367.05","7,245.05","7,277.45","7,293.00",7288.05,"7,298.39","7,830.00","6,187.80","8,08,963","5,90,41,27,035.55","86,689",7014.035402098828,6999.814360681277,7003.878446204084
2025-01-13,EQ,"7,240.00","7,255.10","7,134.00","7,288.05","7,150.00",7150.95,"7,186.74","7,824.00","6,187.80","6,64,274","4,77,39,63,938.40","83,899",7019.4046020165215,7002.8071456182815,7005.341844749318
2025-01-14,EQ,"7,230.00","7,388.00","7,191.15","7,150.95","7,342.10",7335.0,"7,330.07","7,824.00","6,187.80","9,98,011","7,31,54,87,115.25","1,39,664",7031.780892133521,7009.385221942672,7008.622025398578
2025-01-15,EQ,"7,340.50","7,350.00","7,105.20","7,335.00","7,172.95",7177.4,"7,178.61","7,824.00","6,187.80","6,81,750","4,89,40,18,113.85","86,703",7037.491445383186,7012.712247250738,7010.3014082304335
2025-01-16,EQ,"7,200.00","7,289.00","7,194.05","7,177.40","7,253.05",7259.75,"7,253.15","7,824.00","6,187.80","8,60,849","6,24,38,69,263.40","87,340",7046.2074671328655,7017.6040839388415,7012.7834837704295
2025-01-17,EQ,"7,221.00","7,284.95","7,156.30","7,259.75","7,185.00",7182.1,"7,216.33","7,824.00","6,187.80","6,65,274","4,80,08,33,640.25","82,589",7051.536586068833,7020.86142881134,7014.46822522545
