Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-03,EQ,478.95,481.45,474.25,474.2,475.0,475.2,477.87,508.9,381.0,"32,74,345","1,56,47,19,348.50","59,764",468.2299883007792,459.0706717063829,448.7247463480092
2023-11-06,EQ,480.0,484.8,478.25,475.2,483.4,481.95,481.16,508.9,381.0,"42,94,682","2,06,64,26,437.25","49,030",468.76802797525846,459.5237277121971,449.05534588683497
2023-11-07,EQ,482.0,491.5,480.3,481.95,483.95,484.55,485.98,508.9,381.0,"54,25,669","2,63,67,58,303.15","59,732",469.3869288389738,460.01929746047045,449.4085265247769
2023-11-08,EQ,491.45,491.45,478.15,484.55,488.2,488.05,484.78,508.9,381.0,"82,20,612","3,98,51,53,972.05","81,055",470.1188139825434,460.5743608770948,449.7930187981622
2023-11-09,EQ,488.8,488.8,483.15,488.05,483.8,484.45,485.14,508.9,381.0,"32,71,496","1,58,71,25,854.60","54,172",470.6808212773457,461.0471458102217,450.1378643822601
2023-11-10,EQ,482.05,488.25,479.55,484.45,481.0,481.3,483.57,508.9,381.0,"34,98,064","1,69,15,46,706.45","47,824",471.09725965862623,461.448192427841,450.4479353834316
2023-11-12,EQ,485.0,486.0,480.65,481.3,482.45,482.45,483.01,508.9,381.0,"3,02,230","14,59,79,528.80","6,147",471.5424651622096,461.86406980550754,450.7663638870791
2023-11-13,EQ,482.0,492.35,481.1,482.45,487.8,487.5,487.54,508.9,381.0,"49,18,873","2,39,81,32,355.10","60,886",472.1682508421229,462.3717119875767,451.1318727041231
2023-11-15,EQ,497.0,513.5,494.2,487.5,505.65,505.4,507.0,513.5,381.0,"1,16,74,265","5,91,88,64,720.90","1,37,283",473.4714566914514,463.2237572947533,451.6718540702512
2023-11-16,EQ,504.0,507.45,497.15,505.4,504.5,504.3,502.36,513.5,381.0,"41,71,759","2,09,57,21,568.50","71,380",474.6804191741396,464.0371482394117,452.1955172138309
2023-11-17,EQ,503.05,506.45,496.85,504.3,498.3,497.75,500.55,513.5,381.0,"35,95,049","1,79,94,92,302.45","63,163",475.5851086182909,464.7047294623936,452.6487956495142
2023-11-20,EQ,500.15,505.95,496.55,497.75,497.65,497.3,501.49,513.5,381.0,"43,05,637","2,15,92,41,156.05","60,472",476.4366729862011,465.3501803641284,453.0930862400663
2023-11-21,EQ,502.8,510.95,501.9,497.3,506.55,506.85,507.84,513.5,381.0,"71,54,476","3,63,33,41,672.50","95,341",477.6293524769383,466.1719589707793,453.6279809043442
2023-11-22,EQ,504.9,506.85,498.95,506.85,501.0,500.25,501.58,513.5,381.0,"43,37,970","2,17,58,33,126.25","51,043",478.516436693529,466.8467716644273,454.0918815918633
2023-11-23,EQ,499.0,503.0,491.65,500.25,501.6,501.95,497.32,513.5,381.0,"66,28,259","3,29,63,62,834.20","69,821",479.43539996044944,467.5418850968149,454.5680817750289
2023-11-24,EQ,504.85,512.75,502.55,501.95,509.0,507.8,508.31,513.5,381.0,"59,73,059","3,03,61,59,473.75","78,912",480.5477372169024,468.3390754909373,455.097752603138
2023-11-28,EQ,511.75,518.25,509.8,507.8,516.0,515.6,515.73,518.25,381.0,"78,04,926","4,02,52,23,956.55","1,23,811",481.922335757416,469.2749353822059,455.6997650150472
2023-11-29,EQ,519.0,523.35,513.9,515.6,519.3,517.45,518.36,523.35,381.0,"62,75,280","3,25,28,45,729.30","64,068",483.3155774924193,470.2288970578058,456.3141952139025
2023-11-30,EQ,519.3,519.75,511.35,517.45,516.0,515.65,515.42,523.35,381.0,"75,99,701","3,91,70,03,944.80","86,343",484.5835940613441,471.1283248388393,456.9046012316746
2023-12-01,EQ,520.05,524.8,515.3,515.65,517.0,517.2,518.96,524.8,381.0,"49,33,886","2,56,05,00,708.60","60,140",485.86266880403656,472.0406352380702,457.50455544827486
2023-12-04,EQ,524.05,526.65,516.55,517.2,519.25,519.25,521.45,526.65,381.0,"59,85,489","3,12,11,42,229.35","72,618",487.1719759097607,472.975474144247,458.1189379811279
2023-12-05,EQ,518.35,528.8,515.45,519.25,521.0,520.65,521.65,528.8,381.0,"63,99,021","3,33,80,26,226.50","78,747",488.484839599574,473.9195241611926,458.7411376032062
2023-12-06,EQ,521.0,526.95,515.6,520.65,523.0,523.0,520.77,528.8,381.0,"48,31,956","2,51,63,30,982.35","56,652",489.8383753015515,474.89141477186206,459.3805292688459
2023-12-07,EQ,521.0,522.4,515.1,523.0,516.0,516.05,517.15,528.8,381.0,"46,28,885","2,39,38,50,263.25","68,711",490.8662821524711,475.70643626152815,459.9444045995042
2023-12-08,EQ,519.5,525.05,514.0,516.05,520.15,520.35,520.4,528.8,381.0,"37,33,998","1,94,31,82,998.95","64,655",492.0225063817859,476.5904672266464,460.54545530000667
2023-12-11,EQ,520.3,523.8,517.1,520.35,522.45,522.4,520.76,528.8,381.0,"25,97,347","1,35,25,87,697.75","60,765",493.2137806413237,477.4975866875049,461.1609234064743
2023-12-12,EQ,525.0,538.5,522.15,522.4,528.45,527.45,531.6,538.5,381.0,"94,98,031","5,04,91,40,840.70","1,62,765",494.5563774789189,478.48674338676216,461.8205162083999
2023-12-13,EQ,528.95,535.25,523.3,527.45,534.05,532.85,529.47,538.5,381.0,"40,00,017","2,11,78,84,083.35","58,790",496.05808816602007,479.56324351771735,462.52727724115215
2023-12-14,EQ,540.0,545.95,537.25,532.85,541.0,543.1,541.44,545.95,381.0,"71,90,654","3,89,32,78,827.25","1,23,566",497.9028690222546,480.82139711142594,463.3289958755685
2023-12-15,EQ,556.0,559.05,548.2,543.1,556.0,557.25,555.4,559.05,381.0,"81,91,005","4,54,92,49,282.65","1,01,074",500.2302074919701,482.33483479238777,464.2635332300405
2023-12-18,EQ,557.0,567.4,551.5,557.25,566.0,566.4,562.28,567.4,381.0,"50,76,184","2,85,42,24,146.25","1,19,768",502.8251013158144,483.9994915291721,465.2798164814829
2023-12-19,EQ,567.95,567.95,555.7,566.4,566.2,564.85,561.89,567.95,381.0,"44,84,733","2,51,99,47,101.65","86,919",505.2574502838217,485.6004916969113,466.27056457619454
2023-12-20,EQ,569.5,570.9,546.25,564.85,548.05,548.2,561.16,570.9,381.0,"69,59,868","3,90,56,03,868.70","1,21,614",506.9414718413189,486.8400859207349,467.085782839118
2023-12-21,EQ,544.0,561.65,541.65,548.2,557.2,556.25,552.25,570.9,381.0,"45,91,119","2,53,54,60,508.90","83,439",508.8751396122476,488.2145396648787,467.9729889800223
2023-12-22,EQ,559.4,572.0,559.0,556.25,569.0,570.45,567.36,572.0,381.0,"78,65,384","4,46,24,93,955.15","1,08,464",511.2898400196104,489.8429646220098,468.9926607314649
2023-12-26,EQ,574.95,580.85,570.5,570.45,578.1,579.85,576.28,580.85,381.0,"46,49,730","2,67,95,23,170.50","95,503",513.9784737443316,491.62528215424726,470.09571883363947
2023-12-27,EQ,582.0,607.65,580.3,579.85,604.5,605.6,598.29,607.65,381.0,"1,24,30,827","7,43,72,67,214.15","2,37,788",517.5714747739657,493.8822072601037,471.44402013877743
2023-12-28,EQ,608.0,616.5,605.2,605.6,614.0,614.3,612.07,616.5,381.0,"71,39,743","4,37,00,13,725.00","1,20,758",521.364750273026,496.2667180074284,472.86547267471
2023-12-29,EQ,614.3,618.0,608.1,614.3,614.25,614.85,612.61,618.0,381.0,"39,95,822","2,44,78,68,128.85","64,242",525.0308384976132,498.6149018092615,474.2782540411308
2024-01-01,EQ,614.5,620.5,606.95,614.85,607.5,610.4,614.25,620.5,381.0,"29,61,919","1,81,93,53,183.30","62,980",528.3786487526088,500.8284681100682,475.6326992745524
2024-01-02,EQ,610.4,620.0,607.4,610.4,617.0,617.0,614.57,620.5,381.0,"49,75,013","3,05,74,92,192.85","87,151",531.8539958603496,503.1288944841262,477.0393390827659
2024-01-03,EQ,608.25,611.4,592.0,617.0,593.45,593.05,598.4,620.5,381.0,"72,26,455","4,32,42,80,689.35","1,36,312",534.2538391599438,504.9095104349356,478.1936740172657
2024-01-04,EQ,594.0,595.85,587.65,593.05,590.0,590.5,590.9,620.5,381.0,"65,92,370","3,89,54,40,243.00","1,11,452",536.4595709575931,506.6043716144418,479.311149897691
2024-01-05,EQ,590.6,597.6,581.55,590.5,587.95,587.0,589.51,620.5,381.0,"29,90,123","1,76,27,11,318.00","61,339",538.4415485670993,508.1963642557399,480.3826807444802
2024-01-08,EQ,587.0,592.5,576.45,587.0,577.4,577.65,580.93,620.5,381.0,"44,25,767","2,57,10,62,938.40","62,144",539.9791348978013,509.57168377542826,481.3505147669232
2024-01-09,EQ,581.95,584.9,573.6,577.65,575.5,575.95,578.18,620.5,381.0,"53,14,029","3,07,24,70,994.85","1,11,696",541.3897570586719,510.8861058788851,482.2918031772026
2024-01-10,EQ,576.0,582.0,570.65,575.95,580.0,580.05,575.8,620.5,381.0,"24,08,792","1,38,69,78,919.30","56,991",542.9058450171553,512.2556879406893,483.2645215535489
2024-01-11,EQ,582.95,587.0,575.5,580.05,578.4,576.95,580.46,620.5,381.0,"38,99,383","2,26,34,49,077.50","73,392",544.2409099184434,513.5367634270123,484.19671536893645
2024-01-12,EQ,581.0,585.5,575.75,576.95,582.0,582.05,581.88,620.5,381.0,"24,40,863","1,42,02,98,742.30","52,131",545.7236193334065,514.8934611809328,485.1703798926286
2024-01-15,EQ,585.85,586.0,572.25,582.05,575.1,574.65,575.93,620.5,381.0,"37,78,987","2,17,64,28,651.20","89,086",546.8579872026847,516.0767589793302,486.06072437130894
2024-01-16,EQ,575.95,584.85,569.45,574.65,579.5,579.55,578.83,620.5,381.0,"51,87,155","3,00,24,72,444.50","96,128",548.1400269202265,517.3336548411256,486.9909659198531
2024-01-17,EQ,570.95,572.7,558.1,579.55,560.65,560.25,564.45,620.5,381.0,"61,48,035","3,47,02,70,334.25","1,53,059",548.6149278253157,518.1834834581331,487.7199115325909
2024-01-18,EQ,560.25,561.35,547.8,560.25,555.4,554.9,554.48,620.5,381.0,"37,84,905","2,09,86,62,172.60","84,700",548.8614012439308,518.9105431916354,488.3883701243065
2024-01-19,EQ,556.5,561.0,554.5,554.9,557.0,557.1,557.38,620.5,381.0,"44,51,789","2,48,13,25,083.90","1,31,783",549.1844835480904,519.6667700591278,489.07206793401485
2024-01-20,EQ,561.0,566.75,558.35,557.1,560.4,561.05,562.23,620.5,381.0,"15,02,352","84,46,63,565.65","27,138",549.6497979187535,520.4862399589471,489.7882662630296
2024-01-23,EQ,558.0,561.8,537.6,561.05,541.3,541.4,549.47,620.5,381.0,"78,67,972","4,32,32,45,387.00","1,14,459",549.3262764317436,520.9003738211461,490.30181585245225
2024-01-24,EQ,550.0,566.8,547.0,541.4,566.75,565.15,562.12,620.5,381.0,"86,19,429","4,84,51,59,264.35","1,84,843",549.9468146108909,521.7766040425096,491.0465739036716
2024-01-25,EQ,566.5,570.0,558.4,565.15,567.7,567.2,564.3,620.5,381.0,"53,66,990","3,02,85,77,164.75","88,536",550.6234101163461,522.6760772297866,491.80431943696846
2024-01-29,EQ,568.0,571.95,562.0,567.2,569.2,567.9,567.21,620.5,381.0,"51,26,212","2,90,76,55,476.85","79,234",551.3009234451168,523.5716004529592,492.5614903878444
2024-01-30,EQ,569.95,584.3,567.25,567.9,569.5,569.25,577.28,620.5,381.0,"79,68,815","4,60,02,32,130.80","91,995",552.0048088002104,524.4761232162668,493.3245601352291
2024-01-31,EQ,569.2,580.6,568.25,569.25,579.45,579.35,576.46,620.5,381.0,"56,44,545","3,25,38,50,810.80","81,221",553.0771692394179,525.5627346377269,494.1805346612467
2024-02-01,EQ,578.0,581.8,570.3,579.35,571.4,571.25,574.98,620.5,381.0,"35,09,803","2,01,80,52,441.45","1,04,452",553.7898292692447,526.4674329617322,494.94739501287614
2024-02-02,EQ,577.0,589.0,573.1,571.25,584.0,583.5,579.91,620.5,381.0,"71,45,858","4,14,39,32,747.65","1,17,811",554.9549340037842,527.5967907248663,495.8285154605092
2024-02-05,EQ,583.5,590.9,576.05,583.5,579.9,579.9,585.42,620.5,381.0,"48,01,118","2,81,06,84,893.35","73,622",555.9331718859887,528.6324978392254,496.66504764498177
2024-02-06,EQ,578.6,587.75,569.25,579.9,585.75,584.9,576.37,620.5,381.0,"40,99,573","2,36,28,52,353.25","80,025",557.0691259296755,529.7467058028051,497.54300736990734
2024-02-07,EQ,590.4,602.15,584.65,584.9,587.4,592.25,592.73,620.5,381.0,"94,15,146","5,58,06,31,103.25","1,34,429",558.4487680500804,530.9843947968089,498.4853655055302
2024-02-08,EQ,592.0,608.95,587.85,592.25,602.5,601.3,602.49,620.5,381.0,"1,18,44,758","7,13,62,96,299.75","2,22,170",560.1292085187048,532.3767830186542,499.5083966945299
2024-02-09,EQ,601.0,602.0,576.3,601.3,592.4,591.3,587.44,620.5,381.0,"51,05,348","2,99,90,92,455.45","1,18,623",561.3515924983635,533.5435793945225,500.4217459811515
2024-02-12,EQ,591.9,601.8,579.75,591.3,583.9,582.45,589.32,620.5,381.0,"45,95,403","2,70,81,73,033.75","94,933",562.1789810278395,534.5120233669081,501.2379475136773
2024-02-13,EQ,539.0,540.0,496.35,582.45,509.45,510.1,508.08,620.5,381.0,"4,61,00,123","23,42,23,70,482.60","5,65,677",560.1366680463557,534.028616963603,501.3261271404069
2024-02-14,EQ,515.0,516.9,503.15,510.1,508.4,507.8,508.33,620.5,381.0,"1,66,34,538","8,45,58,22,664.75","2,81,070",558.0842496915966,533.5092384098683,501.390543785776
2024-02-15,EQ,512.7,518.5,507.6,507.8,513.0,513.2,513.28,620.5,381.0,"1,33,03,658","6,82,85,50,995.50","2,21,700",556.3240830370243,533.1070752730393,501.50805081278327
2024-02-16,EQ,519.95,519.95,510.95,513.2,514.95,515.7,515.09,620.5,381.0,"1,20,66,565","6,21,53,58,981.80","1,56,956",554.7309817414547,532.7623807131771,501.6492642375317
2024-02-19,EQ,518.75,518.9,511.8,515.7,512.9,512.3,514.47,620.5,381.0,"55,80,597","2,87,10,33,613.90","74,441",553.0670216731623,532.3571850554905,501.75524170780506
2024-02-20,EQ,512.6,515.9,507.15,512.3,512.0,511.6,511.3,620.5,381.0,"51,86,970","2,65,20,90,798.10","85,340",551.4408639604894,531.9461516880551,501.8531995017573
2024-02-21,EQ,535.0,538.0,510.0,511.6,511.3,511.8,520.22,620.5,381.0,"1,81,06,978","9,41,96,21,351.50","2,26,967",549.8863202757644,531.547217991262,501.9521726410433
2024-02-22,EQ,516.3,522.15,514.25,511.8,521.3,521.15,518.7,620.5,381.0,"87,27,844","4,52,71,28,927.15","1,88,509",548.7594057551462,531.3413324864845,502.1431957988439
2024-02-23,EQ,524.7,524.8,517.0,521.15,518.05,518.35,519.85,620.5,381.0,"64,45,580","3,35,07,42,898.10","1,19,577",547.5668800392582,531.0840783778411,502.3044575321888
2024-02-26,EQ,519.4,519.75,504.0,518.35,505.55,505.05,507.85,620.5,381.0,"76,05,543","3,86,24,91,103.85","1,62,638",545.8995514102677,530.5685520733294,502.3317763627143
2024-02-27,EQ,505.5,512.2,504.7,505.05,510.0,509.65,507.3,620.5,381.0,"67,41,206","3,41,98,06,406.20","1,30,959",544.4780003745709,530.1543233194021,502.4045945083589
2024-02-28,EQ,512.5,514.45,501.75,509.65,502.55,504.4,507.63,620.5,381.0,"44,06,098","2,23,66,85,370.90","79,878",542.9063140853721,529.6443367190179,502.4244492893703
2024-02-29,EQ,506.5,508.0,499.0,504.4,506.5,503.85,503.34,620.5,381.0,"1,68,60,796","8,48,67,92,228.65","1,36,976",541.3746939251614,529.1335577740869,502.43863387355566
2024-03-01,EQ,510.0,522.5,510.0,503.85,518.9,519.1,517.22,620.5,381.0,"98,82,296","5,11,12,77,101.60","1,15,600",540.5011765163316,528.9348734617287,502.60441861113225
