Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-03,EQ,108.8,119.9,108.7,107.55,117.9,116.5,114.09,119.9,44.35,"23,88,33,377","27,24,89,41,076.35","3,99,350",102.4710546199827,93.63252375403106,83.59898550655936
2023-11-06,EQ,119.6,123.9,118.25,116.5,123.45,123.3,120.87,123.9,44.35,"18,62,88,904","22,51,59,63,136.35","5,05,091",103.28787600743436,94.21999853117894,83.99402047664334
2023-11-07,EQ,123.55,126.35,120.5,123.3,122.0,121.3,123.16,126.35,44.35,"12,08,86,007","14,88,81,39,202.70","2,89,292",103.99423381106438,94.75623618402687,84.36522425299515
2023-11-08,EQ,122.0,125.7,121.3,121.3,125.15,125.15,124.04,126.35,44.35,"7,50,41,688","9,30,79,88,630.35","2,03,979",104.82387170082656,95.35809289325408,84.77104291714446
2023-11-09,EQ,125.25,125.55,121.35,125.15,122.0,121.85,123.31,126.35,44.35,"5,03,07,832","6,20,36,68,345.25","1,95,778",105.4915630066765,95.88268511318964,85.13998776374004
2023-11-10,EQ,122.0,123.3,120.7,121.85,121.45,121.3,121.61,126.35,44.35,"4,33,88,163","5,27,63,36,879.95","1,23,196",106.11150171229704,96.38599827926508,85.49978888051875
2023-11-12,EQ,123.25,123.95,122.0,121.3,123.25,123.25,123.22,126.35,44.35,"1,05,34,365","1,29,79,94,614.40","68,159",106.7835996843638,96.91795870937864,85.87541287175738
2023-11-13,EQ,122.65,123.1,121.5,123.25,122.25,122.2,122.21,126.35,44.35,"2,83,48,143","3,46,43,99,570.10","1,53,866",107.38816440262406,97.41859319038105,86.23685154965035
2023-11-15,EQ,123.3,125.2,119.75,122.2,120.9,120.25,122.48,126.35,44.35,"6,00,88,818","7,35,94,89,021.95","2,16,876",107.89255011232508,97.87070025591804,86.57529083771354
2023-11-16,EQ,120.9,122.55,120.7,120.25,122.0,121.85,121.86,126.35,44.35,"3,68,95,083","4,49,58,91,657.05","1,09,544",108.43990108831234,98.34553787461272,86.92628296868156
2023-11-17,EQ,122.0,125.0,121.5,121.85,122.7,122.2,123.22,126.35,44.35,"4,38,82,213","5,40,71,11,366.95","1,36,049",108.97951281033932,98.81790346125406,87.27726522769967
2023-11-20,EQ,122.85,123.4,117.35,122.2,118.45,118.15,119.46,126.35,44.35,"5,27,84,478","6,30,54,67,380.80","1,66,896",109.33913975895346,99.20071725410052,87.58445661846883
2023-11-21,EQ,118.55,119.0,116.05,118.15,116.4,116.5,117.26,126.35,44.35,"4,51,93,553","5,29,91,82,461.50","1,46,971",109.61995780762196,99.54327730847476,87.87217346803632
2023-11-22,EQ,116.0,117.8,114.35,116.5,115.45,115.3,115.71,126.35,44.35,"5,27,99,865","6,10,93,99,290.05","1,31,769",109.84270456026424,99.85529161919804,88.14508716487178
2023-11-23,EQ,113.6,115.75,112.5,115.3,112.8,112.95,113.73,126.35,44.35,"5,63,29,090","6,40,61,05,817.60","1,57,065",109.96455928339114,100.11459277525351,88.39190221795765
2023-11-24,EQ,114.15,116.0,112.9,112.95,113.4,113.25,114.16,126.35,44.35,"4,99,80,086","5,70,54,85,942.05","1,54,932",110.09340009580716,100.37469984901088,88.6392464744954
2023-11-28,EQ,114.9,116.9,113.5,113.25,113.8,113.8,114.78,126.35,44.35,"6,19,63,724","7,11,21,14,151.75","1,69,089",110.23875695479514,100.64054737675322,88.88960223096808
2023-11-29,EQ,117.0,119.2,114.0,113.8,117.7,116.6,117.13,126.35,44.35,"11,52,74,058","13,50,21,17,745.75","3,20,798",110.4882174663718,100.95657614156998,89.16532758190372
2023-11-30,EQ,118.8,120.7,116.15,116.6,117.8,118.55,118.44,126.35,44.35,"22,52,08,168","26,67,32,88,047.30","3,24,255",110.80436580102388,101.30496077242998,89.45771238208378
2023-12-01,EQ,118.0,118.35,115.1,118.55,116.25,116.3,116.63,126.35,44.35,"5,72,61,076","6,67,80,92,819.70","1,56,900",111.0198808676504,101.60189224228284,89.72479982106803
2023-12-04,EQ,118.75,119.0,116.25,116.3,117.7,117.4,117.08,126.35,44.35,"6,60,57,180","7,73,42,75,961.95","1,59,886",111.27008161793864,101.91472605926734,90.00017494722655
2023-12-05,EQ,117.9,118.25,116.25,117.4,116.75,116.75,117.07,126.35,44.35,"5,74,83,305","6,72,98,28,880.10","1,43,348",111.48498037801949,102.20849386007392,90.266342360687
2023-12-06,EQ,117.15,119.7,116.6,116.75,119.15,118.9,117.8,126.35,44.35,"4,81,71,753","5,67,45,26,366.25","1,05,148",111.7757654612344,102.53901873413189,90.55125437699856
2023-12-07,EQ,119.6,122.2,118.4,118.9,122.0,121.7,120.93,126.35,44.35,"5,24,83,562","6,34,70,93,587.45","1,44,827",112.16495112942128,102.91844410573322,90.86119214439162
2023-12-08,EQ,123.0,123.9,119.3,121.7,120.15,119.95,121.33,126.35,44.35,"4,42,13,196","5,36,43,09,593.70","1,32,835",112.47024716356162,103.25570263829296,91.15063301857678
2023-12-11,EQ,119.95,120.5,117.55,119.95,118.2,118.45,119.16,126.35,44.35,"3,23,72,287","3,85,75,28,093.20","1,15,976",112.7047472747945,103.5565798137723,91.42226851092926
2023-12-12,EQ,119.0,119.3,114.15,118.45,116.8,116.75,117.1,126.35,44.35,"4,08,00,538","4,77,77,33,821.00","1,39,070",112.86338463656726,103.81783565904414,91.67428573967622
2023-12-13,EQ,116.9,120.5,116.15,116.75,119.8,120.0,119.19,126.35,44.35,"4,80,92,329","5,73,19,00,208.15","1,15,252",113.14325190572148,104.13827455688484,91.95613364276404
2023-12-14,EQ,121.0,124.95,120.5,120.0,124.2,124.15,123.6,126.35,44.35,"7,41,78,495","9,16,80,96,218.85","2,26,862",113.57488908588928,104.53454634783762,92.276470621443
2023-12-15,EQ,124.5,125.0,122.4,124.15,122.7,123.6,123.7,126.35,44.35,"3,95,42,770","4,89,14,30,431.80","2,42,310",113.96803069036422,104.912080083524,92.58814753068236
2023-12-18,EQ,123.4,129.2,121.55,123.6,129.0,128.55,126.86,129.2,44.35,"8,95,53,155","11,36,11,46,553.40","2,94,353",114.53987262407544,105.38015770563244,92.94597690848651
2023-12-19,EQ,129.0,131.75,127.4,128.55,130.05,130.25,129.75,131.75,44.35,"6,41,17,314","8,31,93,78,944.85","1,88,926",115.15595605058228,105.87262983027338,93.31716121785482
2023-12-20,EQ,130.35,131.0,123.15,130.25,124.7,124.75,127.12,131.75,44.35,"4,90,06,056","6,22,98,31,025.45","1,78,995",115.5321930682065,106.246439140565,93.62992578285127
2023-12-21,EQ,122.15,128.7,120.2,124.75,128.2,127.35,125.12,131.75,44.35,"5,23,26,124","6,54,71,04,160.25","1,98,566",115.99563647729644,106.66433143481125,93.96544890939008
2023-12-22,EQ,130.55,131.0,125.3,127.35,127.9,128.5,128.74,131.75,44.35,"6,31,13,800","8,12,51,01,537.65","1,87,775",116.48600367426522,107.09672091134962,94.30907628342602
2023-12-26,EQ,128.5,128.7,124.3,128.5,124.5,125.0,126.3,131.75,44.35,"2,54,99,782","3,22,06,60,732.75","1,11,094",116.81988588311758,107.45124128934268,94.61445860896409
