Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-03,EQ,"6,860.05","6,984.90","6,851.15","6,849.30","6,924.95",6922.3,"6,929.27","7,640.00","5,560.15","17,745","12,29,59,961.50","5,997",6995.518726993336,6988.64534590196,6763.33437345793
2023-11-06,EQ,"7,026.35","7,034.00","6,913.30","6,922.30","7,000.00",7000.35,"6,994.22","7,640.00","5,560.15","31,959","22,35,28,331.65","10,115",6995.708188679872,6988.877121230634,6765.692737901135
2023-11-07,EQ,"7,000.00","7,097.60","7,000.00","7,000.35","7,068.95",7065.15,"7,052.36","7,640.00","5,560.15","28,285","19,94,76,045.25","9,153",6998.431396966936,6990.387475265671,6768.672412150875
2023-11-08,EQ,"7,084.00","7,135.25","7,076.00","7,065.15","7,134.00",7130.55,"7,114.83","7,640.00","5,560.15","14,575","10,36,98,645.15","4,792",7003.612518654507,6993.162970804964,6772.273184169275
2023-11-09,EQ,"7,120.00","7,170.00","7,050.00","7,130.55","7,053.40",7073.8,"7,107.10","7,640.00","5,560.15","17,729","12,60,01,751.70","5,221",7006.364968903349,6994.759743660312,6775.273450993462
2023-11-10,EQ,"7,015.05","7,150.00","7,015.05","7,073.80","7,095.00",7138.6,"7,120.72","7,640.00","5,560.15","14,493","10,32,00,629.55","4,609",7011.550656397336,6997.608065568028,6778.888640535815
2023-11-12,EQ,"7,154.80","7,170.00","7,090.00","7,138.60","7,134.00",7119.1,"7,134.43","7,640.00","5,560.15","2,003","1,42,90,263.75",676,7015.768277715088,7000.013846447869,6782.273828192176
2023-11-13,EQ,"7,134.00","7,150.00","7,052.05","7,119.10","7,120.00",7126.2,"7,118.08","7,640.00","5,560.15","23,008","16,37,72,751.05","7,545",7020.098933490966,7002.512582161772,6785.695979155437
2023-11-15,EQ,"7,163.70","7,190.00","7,110.15","7,126.20","7,161.20",7183.25,"7,162.62","7,640.00","5,560.15","21,269","15,23,41,668.10","5,153",7026.497014530536,7006.091540930846,6789.651740556876
2023-11-16,EQ,"7,091.55","7,195.00","7,036.00","7,183.25","7,125.00",7138.4,"7,118.62","7,640.00","5,560.15","21,153","15,05,80,115.75","6,251",7030.885366901888,7008.7115104173645,6793.1218724916325
2023-11-17,EQ,"7,125.00","7,375.00","7,108.65","7,138.40","7,301.00",7347.8,"7,318.26","7,640.00","5,560.15","62,674","45,86,64,783.75","18,993",7043.313391729265,7015.426133973456,6798.641057839975
2023-11-20,EQ,"7,347.80","7,357.70","7,243.60","7,347.80","7,299.95",7272.0,"7,281.40","7,640.00","5,560.15","12,074","8,79,15,624.30","4,186",7052.281494014393,7020.506804587842,6803.351097065448
2023-11-21,EQ,"7,320.00","7,355.00","7,234.05","7,272.00","7,320.00",7346.0,"7,314.90","7,640.00","5,560.15","11,430","8,36,09,250.70","3,115",7063.799866798142,7026.952214397984,6808.750588636936
2023-11-22,EQ,"7,359.00","7,470.00","7,330.40","7,346.00","7,368.00",7377.3,"7,399.05","7,640.00","5,560.15","27,197","20,12,31,949.30","6,355",7076.093989668803,7033.889794310895,6814.4077967102
2023-11-23,EQ,"7,420.90","7,440.00","7,329.95","7,377.30","7,437.00",7423.6,"7,400.27","7,640.00","5,560.15","15,089","11,16,62,673.60","3,012",7089.7216763484585,7041.606828086917,6820.469410673283
2023-11-24,EQ,"7,423.60","7,488.80","7,399.00","7,423.60","7,439.10",7438.85,"7,439.23","7,640.00","5,560.15","14,344","10,67,08,381.85","4,214",7103.412983158323,7049.473029510938,6826.622451363101
2023-11-28,EQ,"7,420.10","7,480.00","7,300.00","7,438.85","7,327.25",7320.7,"7,354.18","7,640.00","5,560.15","19,597","14,41,19,786.05","4,971",7111.934042642311,7054.843860609732,6831.538645876902
2023-11-29,EQ,"7,325.00","7,444.85","7,244.55","7,320.70","7,343.00",7309.35,"7,330.89","7,640.00","5,560.15","17,133","12,56,00,066.95","3,925",7119.675844891632,7059.883586142212,6836.292987708972
2023-11-30,EQ,"7,371.25","7,400.00","7,210.00","7,309.35","7,380.00",7356.1,"7,324.44","7,640.00","5,560.15","57,191","41,88,91,801.30","16,171",7128.947380386078,7065.749257703753,6841.465196786495
2023-12-01,EQ,"7,406.95","7,439.95","7,260.55","7,356.10","7,320.00",7332.9,"7,317.57","7,640.00","5,560.15","30,157","22,06,75,900.45","7,685",7136.945522331723,7071.0393714125885,6846.355095325933
