Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-07,EQ,860.00,860.20,821.90,861.45,838.10,840.05,836.19,"1,142.00",529.85,"18,37,594","1,53,65,85,972.50","50,400",779.5086146691556,776.6452270395308,818.9602008058501
2023-11-08,EQ,841.00,854.95,826.00,840.05,839.65,844.85,845.92,"1,142.00",529.85,"10,18,713","86,17,49,988.95","33,704",782.0710219370319,777.9958166031045,819.2178107480805
2023-11-09,EQ,839.65,861.00,831.65,844.85,849.15,849.35,851.89,"1,142.00",529.85,"10,92,609","93,07,79,853.70","38,073",784.7094132336189,779.4087707297757,819.5176335267066
2023-11-10,EQ,848.00,875.00,837.55,849.35,855.00,854.1,859.60,"1,142.00",529.85,"15,41,176","1,32,48,01,730.65","50,459",787.4306127146534,780.8878049727505,819.8617366756946
2023-11-12,EQ,863.45,864.55,855.10,854.10,857.00,858.85,859.70,"1,142.00",529.85,"1,02,683","8,82,76,385.85","3,268",790.2313730003533,782.4316108148743,820.2496795943445
2023-11-13,EQ,862.05,871.30,846.90,858.85,849.65,850.25,855.48,"1,142.00",529.85,"7,43,166","63,57,62,406.25","27,020",792.5850446473984,783.7745492145797,820.5481902451471
2023-11-15,EQ,864.50,871.40,839.00,850.25,850.75,852.75,854.07,"1,142.00",529.85,"28,94,755","2,47,23,14,208.85","83,565",794.944454661226,785.1403997251821,820.8686062626083
2023-11-16,EQ,855.00,877.65,852.00,852.75,867.00,869.0,867.28,"1,142.00",529.85,"22,08,645","1,91,55,03,020.30","43,942",797.8485936941191,786.8009858692379,821.3475256032789
2023-11-17,EQ,874.00,876.00,858.00,869.00,867.00,869.55,869.63,"1,142.00",529.85,"15,96,502","1,38,83,61,348.55","42,168",800.6604135492518,788.4395802084609,821.8271522141915
2023-11-20,EQ,877.00,891.80,850.10,869.55,866.15,858.85,864.39,"1,142.00",529.85,"21,71,092","1,87,66,80,868.90","66,304",802.9423581159477,789.8338459469072,822.195538759324
2023-11-21,EQ,866.70,883.30,856.05,858.85,861.00,861.7,865.03,"1,142.00",529.85,"19,06,436","1,64,91,30,492.55","47,799",805.2465793663027,791.2569381063744,822.5886179756492
2023-11-22,EQ,863.00,869.70,843.20,861.70,865.00,864.05,856.64,"1,142.00",529.85,"21,07,463","1,80,53,37,308.45","60,939",807.5525958617419,792.6983848765452,823.0011690405681
2023-11-23,EQ,869.25,885.80,866.10,864.05,878.00,877.7,876.58,"1,142.00",529.85,"19,13,168","1,67,70,36,379.15","51,743",810.303474455399,794.3815851760196,823.5454360152889
2023-11-24,EQ,883.80,895.00,872.70,877.70,887.60,891.4,884.74,"1,142.00",529.85,"17,73,089","1,56,87,25,212.80","42,646",813.4837303591089,796.3027419052073,824.2206058061817
2023-11-28,EQ,900.00,917.00,861.80,891.40,874.00,869.5,887.95,"1,142.00",529.85,"27,49,645","2,44,15,48,641.95","72,311",815.6804468156145,797.7521925605498,824.6711470419411
