Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-06,EQ,263.95,264.65,257.8,261.7,260.55,260.75,261.09,313.9,116.4,"1,50,66,704","3,93,38,05,297.75","1,34,869",250.088223880155,238.91511766806744,212.22261163488795
2023-11-07,EQ,261.7,266.35,259.7,260.75,262.7,263.05,262.84,313.9,116.4,"1,27,12,137","3,34,12,72,723.30","1,29,489",250.5965288260313,239.3930361300859,212.7283567927498
2023-11-08,EQ,264.95,265.9,260.0,263.05,263.3,263.55,263.86,313.9,116.4,"70,08,956","1,84,93,58,281.35","54,161",251.1045080877556,239.8713918502822,213.2340447848617
2023-11-09,EQ,267.0,280.5,265.45,263.55,277.2,277.3,276.56,313.9,116.4,"4,66,45,094","12,89,99,77,760.30","2,34,923",252.1317822803926,240.6125524077024,213.87151697605717
2023-11-10,EQ,276.35,288.9,276.05,277.3,288.25,287.7,283.8,313.9,116.4,"2,64,51,061","7,50,67,68,536.40","1,45,338",253.5266143478282,241.54497711250036,214.60612874743967
2023-11-12,EQ,292.0,298.4,289.5,287.7,298.1,297.3,295.85,313.9,116.4,"59,50,101","1,76,03,64,748.05","40,544",255.2432177067369,242.64903697165877,215.4289533370174
2023-11-13,EQ,297.0,319.8,293.75,297.3,306.95,307.5,310.83,319.8,119.5,"5,69,41,773","17,69,89,86,796.30","2,84,802",257.29250328686487,243.93321445736848,216.3450831545595
2023-11-15,EQ,309.0,317.95,302.0,307.5,310.6,310.4,308.43,319.8,119.5,"2,95,45,189","9,11,26,88,217.65","1,70,037",259.3751502167917,245.2493884285097,217.28095297391712
2023-11-16,EQ,310.0,315.75,306.0,310.4,310.3,310.3,309.58,319.8,119.5,"1,65,93,003","5,13,69,36,737.50","81,993",261.37220314946654,246.53751935071745,218.20651563089308
2023-11-17,EQ,311.25,317.95,310.05,310.3,316.05,316.25,315.56,319.8,119.5,"1,57,07,486","4,95,67,23,613.30","1,00,315",263.52427361419336,247.91796451208933,219.18207268929217
2023-11-20,EQ,316.95,325.5,315.45,316.25,324.8,324.25,322.36,325.5,122.15,"1,93,53,142","6,23,86,91,843.40","1,44,686",265.90567464893087,249.4294899672955,220.22752470233405
2023-11-21,EQ,326.6,328.65,315.6,324.25,320.0,319.55,321.69,328.65,122.15,"2,24,53,701","7,22,30,91,873.50","2,29,315",268.00937368230615,250.81801491843817,221.21580803862923
