Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2024-08-28,EQ,"1,210.00","1,215.35","1,196.60","1,209.60","1,197.30",1201.15,"1,205.96","1,269.00",828.25,"7,79,730","94,03,22,031.45","39,755",1171.8359106279624,1147.1595319401254,1093.882100833253
2024-08-29,EQ,"1,201.15","1,208.90","1,185.25","1,201.15","1,195.00",1198.45,"1,196.97","1,269.00",828.25,"10,62,444","1,27,17,17,219.30","66,299",1172.879600407258,1148.175184772994,1094.9225774418774
2024-08-30,EQ,"1,195.00","1,207.50","1,195.00","1,198.45","1,202.50",1200.15,"1,200.20","1,269.00",828.25,"25,50,399","3,06,09,89,864.70","59,289",1173.9490278422677,1149.2043890349148,1095.9696164723066
2024-09-02,EQ,"1,200.00","1,227.00","1,197.20","1,200.15","1,202.95",1199.7,"1,210.51","1,269.00",837.0,"18,52,516","2,24,24,82,759.10","77,792",1174.9588698876687,1150.2043021233324,1097.001759591985
2024-09-03,EQ,"1,209.00","1,218.35","1,196.30","1,199.70","1,197.80",1199.0,"1,207.64","1,269.00",837.0,"18,84,428","2,27,57,16,669.20","56,348",1175.9016593038386,1151.1705535664346,1098.0166674567415
2024-09-04,EQ,"1,196.05","1,198.95","1,175.00","1,199.00","1,193.45",1194.95,"1,186.82","1,269.00",837.0,"16,33,635","1,93,88,28,301.20","53,326",1176.6486530566292,1152.0374732977923,1098.9811782283166
2024-09-05,EQ,"1,199.50","1,206.85","1,185.65","1,194.95","1,187.40",1188.65,"1,194.21","1,269.00",837.0,"10,62,421","1,26,87,49,122.75","41,443",1177.119294113232,1152.7624738265488,1099.8734053106218
2024-09-06,EQ,"1,188.00","1,191.75","1,168.75","1,188.65","1,175.00",1173.85,"1,177.09","1,269.00",837.0,"9,89,655","1,16,49,08,998.15","44,843",1176.9910865009483,1153.1800486022605,1100.6094908299192
2024-09-09,EQ,"1,173.85","1,195.95","1,169.90","1,173.85","1,190.65",1192.05,"1,189.32","1,269.00",854.75,"19,69,830","2,34,27,53,531.80","92,282",1177.581632128362,1153.9497506101366,1101.519346642557
2024-09-10,EQ,"1,200.00","1,212.95","1,196.25","1,192.05","1,201.55",1204.15,"1,206.69","1,269.00",854.75,"18,15,998","2,19,13,55,274.85","90,030",1178.623528907642,1154.9438149544903,1102.5405471734769
2024-09-11,EQ,"1,209.90","1,219.00","1,201.25","1,204.15","1,203.35",1204.4,"1,209.29","1,269.00",854.75,"18,37,013","2,22,14,78,696.75","70,635",1179.634370911264,1155.923145351431,1103.5540740672732
2024-09-12,EQ,"1,210.00","1,225.95","1,199.35","1,204.40","1,223.00",1222.75,"1,210.69","1,269.00",854.75,"26,35,403","3,19,06,54,262.00","1,02,064",1181.3251798951362,1157.246449403878,1104.7401031810318
2024-09-13,EQ,"1,226.00","1,227.00","1,208.05","1,222.75","1,209.90",1210.3,"1,211.85","1,269.00",854.75,"15,69,211","1,90,16,42,297.60","36,277",1182.461447350229,1158.297014762217,1105.7904504130615
2024-09-16,EQ,"1,220.00","1,223.75","1,207.00","1,210.30","1,220.00",1218.5,"1,216.97","1,269.00",855.0,"9,84,584","1,19,82,07,117.10","45,496",1183.8747239247298,1159.4891530837574,1106.911938468653
2024-09-17,EQ,"1,223.00","1,234.30","1,212.15","1,218.50","1,218.10",1220.25,"1,221.26","1,269.00",855.0,"14,50,593","1,77,15,54,540.00","39,585",1185.301205339446,1160.692338171208,1108.0396803744377
2024-09-18,EQ,"1,220.25","1,223.40","1,194.00","1,220.25","1,202.10",1200.85,"1,203.62","1,269.00",855.0,"9,30,896","1,12,04,45,977.35","42,231",1185.910961992801,1161.4875393955404,1108.963166141856
2024-09-19,EQ,"1,207.00","1,225.60","1,204.05","1,200.85","1,216.00",1215.25,"1,216.49","1,269.00",855.0,"27,37,652","3,33,03,22,559.95","70,782",1187.0615125028874,1162.5521425758266,1110.0207465782555
2024-09-20,EQ,"1,220.00","1,230.95","1,213.35","1,215.25","1,220.60",1216.85,"1,219.83","1,269.00",855.0,"35,33,125","4,30,97,96,616.15","85,596",1188.2296884831665,1163.627347673335,1111.083724224243
2024-09-23,EQ,"1,222.00","1,233.65","1,210.25","1,216.85","1,212.40",1211.55,"1,217.88","1,269.00",855.0,"28,18,001","3,43,19,87,172.50","74,709",1189.1442105034344,1164.5763110857442,1112.0833886598227
2024-09-24,EQ,"1,216.00","1,227.90","1,210.05","1,211.55","1,213.90",1211.65,"1,214.90","1,269.00",855.0,"33,93,528","4,12,28,02,786.65","50,801",1190.026790483692,1165.508463341472,1113.074101210471
2024-09-25,EQ,"1,213.90","1,216.00","1,182.05","1,211.65","1,189.00",1189.6,"1,190.36","1,269.00",855.0,"24,48,744","2,91,48,98,473.65","75,670",1190.0100536019786,1165.9855234733238,1113.8355529397204
2024-09-26,EQ,"1,195.00","1,217.00","1,191.15","1,189.60","1,210.95",1213.45,"1,205.19","1,269.00",855.0,"23,23,705","2,80,04,99,637.65","1,06,338",1190.9292671862147,1166.9254140976143,1114.8267414676834
2024-09-27,EQ,"1,213.95","1,215.70","1,199.00","1,213.45","1,202.00",1201.55,"1,205.26","1,269.00",855.0,"21,77,204","2,62,40,90,764.55","74,731",1191.3457665122455,1167.611049462018,1115.6896594630298
2024-09-30,EQ,"1,194.95","1,213.65","1,194.95","1,201.55","1,197.00",1196.95,"1,200.53","1,269.00",855.0,"12,23,096","1,46,83,65,054.10","44,540",1191.5655403745104,1168.1920187796018,1116.4982200653878
2024-10-01,EQ,"1,196.95","1,205.45","1,191.60","1,196.95","1,195.00",1196.25,"1,197.17","1,269.00",855.0,"8,92,381","1,06,83,32,277.05","58,771",1191.7492446735494,1168.7476223681244,1117.2917701144886
2024-10-03,EQ,"1,186.00","1,190.00","1,150.15","1,196.25","1,155.20",1152.75,"1,161.65","1,269.00",855.0,"19,12,206","2,22,13,07,562.35","92,483",1190.2198625294886,1168.4308377667753,1117.6445883223046
2024-10-04,EQ,"1,150.00","1,154.75","1,125.20","1,152.75","1,136.30",1130.4,"1,138.71","1,269.00",855.0,"17,73,781","2,01,98,20,079.90","78,875",1187.8739855675478,1167.6777518704034,1117.7715078414856
2024-10-07,EQ,"1,130.40","1,142.65","1,106.95","1,130.40","1,115.95",1111.4,"1,118.62","1,269.00",866.8,"15,42,124","1,72,50,54,005.25","68,854",1184.8750057413697,1166.563340942277,1117.7081097535106
2024-10-08,EQ,"1,111.40","1,124.40","1,105.45","1,111.40","1,123.90",1119.05,"1,114.53","1,269.00",866.8,"17,38,272","1,93,73,63,566.15","81,862",1182.2936329671982,1165.6224827057958,1117.7214618952669
2024-10-09,EQ,"1,127.00","1,132.00","1,110.00","1,119.05","1,121.00",1117.8,"1,118.22","1,269.00",866.8,"13,22,027","1,47,83,11,002.15","58,781",1179.7644708900532,1164.6755028502355,1117.7222433689458
2024-10-10,EQ,"1,117.80","1,129.00","1,111.40","1,117.80","1,116.35",1114.15,"1,118.10","1,269.00",866.8,"11,76,370","1,31,53,03,211.15","78,107",1177.191354384561,1163.6749978433002,1117.686698658807
2024-10-11,EQ,"1,118.00","1,122.35","1,101.65","1,114.15","1,114.00",1113.1,"1,111.57","1,269.00",866.8,"5,69,469","63,30,01,896.65","34,307",1174.6779679381077,1162.6735127374925,1117.641059866182
2024-10-14,EQ,"1,120.00","1,138.00","1,105.60","1,113.10","1,115.00",1113.55,"1,113.05","1,269.00",872.0,"5,13,799","57,18,82,347.50","33,927",1172.2807927248489,1161.7007699110072,1117.600352802837
2024-10-15,EQ,"1,116.00","1,119.00","1,106.10","1,113.55","1,115.75",1115.25,"1,113.48","1,269.00",872.0,"7,68,815","85,60,59,783.60","36,403",1170.0442910493643,1160.7809526850467,1117.576966207784
2024-10-16,EQ,"1,115.20","1,120.00","1,102.10","1,115.25","1,114.75",1113.95,"1,111.21","1,269.00",872.0,"7,38,403","82,05,23,642.35","43,994",1167.8445149297816,1159.8536070873229,1117.540876991786
2024-10-17,EQ,"1,113.00","1,117.00","1,087.65","1,113.95","1,088.50",1090.15,"1,096.00","1,269.00",872.0,"9,75,432","1,06,90,70,987.00","53,313",1164.7976712070451,1158.4733376400493,1117.268330952067
2024-10-18,EQ,"1,090.15","1,098.15","1,072.05","1,090.15","1,097.00",1093.25,"1,085.04","1,269.00",872.0,"9,53,926","1,03,50,45,484.50","50,516",1161.9918801793178,1157.181786399652,1117.0293425843845
2024-10-21,EQ,"1,047.00","1,059.45",986.35,"1,093.25","1,015.90",1017.05,"1,009.60","1,269.00",872.0,"1,14,84,692","11,59,49,34,034.15","3,19,862",1156.3078848781684,1154.4068995402529,1116.0345232551867
