Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-06,EQ,"1,606.95","1,617.00","1,600.20","1,599.10","1,615.00",1615.25,"1,608.89","1,634.00",967.55,"5,05,748","81,36,93,494.00","34,777",1519.592601993006,1439.0515078907138,1315.9145312786998
2023-11-07,EQ,"1,617.10","1,622.10","1,604.60","1,615.25","1,610.00",1610.5,"1,610.77","1,634.00",967.55,"3,42,837","55,22,32,021.25","16,864",1523.1575979932804,1442.446527536442,1318.845729972444
2023-11-08,EQ,"1,614.80","1,648.95","1,612.00","1,610.50","1,647.00",1646.95,"1,638.84","1,648.95",967.55,"5,89,975","96,68,77,029.15","47,685",1528.0122019935438,1446.4961012485917,1322.110449077196
2023-11-09,EQ,"1,653.00","1,653.85","1,634.55","1,646.95","1,646.65",1646.9,"1,643.73","1,653.85",967.55,"4,42,148","72,67,72,365.15","22,397",1532.6744685820322,1450.464495283273,1325.3421859022988
2023-11-10,EQ,"1,645.00","1,645.00","1,628.80","1,646.90","1,634.95",1631.95,"1,636.50","1,653.85",967.55,"3,90,701","63,93,81,817.20","27,092",1536.5676266768546,1454.058267653901,1328.3930099231711
2023-11-12,EQ,"1,652.00","1,654.95","1,635.00","1,631.95","1,651.45",1650.65,"1,649.18","1,654.95",967.55,"97,965","16,15,61,977.35","7,342",1541.0414452385469,1457.951173244913,1331.5995471378662
2023-11-13,EQ,"1,649.30","1,652.00","1,635.70","1,650.65","1,652.00",1648.05,"1,646.27","1,654.95",967.55,"3,64,986","60,08,65,141.40","22,031",1545.2378591507604,1461.715506447984,1334.7483078628627
2023-11-15,EQ,"1,653.25","1,676.70","1,647.05","1,648.05","1,669.50",1673.15,"1,667.90","1,676.70",967.55,"10,11,532","1,68,71,36,480.05","42,960",1550.254021537005,1465.9023281024793,1338.1154888791527
2023-11-16,EQ,"1,674.50","1,688.50","1,668.25","1,673.15","1,682.10",1684.15,"1,681.17","1,688.50",967.55,"4,68,330","78,73,41,845.90","27,739",1555.5048442218283,1470.2240641796575,1341.558618343042
2023-11-17,EQ,"1,696.80","1,754.65","1,690.00","1,684.15","1,752.75",1747.6,"1,724.65","1,754.65",967.55,"17,21,816","2,96,95,36,527.10","64,568",1563.037987585678,1475.7166569681792,1345.5988310958476
