Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-06,EQ,"1,142.00","1,155.00","1,121.00","1,134.30","1,152.00",1152.35,"1,141.30","1,272.90",658.0,"15,66,013","1,78,72,91,647.95","68,118",1168.1182921033176,1123.2115589550574,1028.0232115396022
2023-11-07,EQ,"1,156.00","1,156.00","1,113.00","1,152.35","1,145.90",1142.4,"1,135.27","1,272.90",658.0,"25,79,066","2,92,79,43,698.00","1,45,851",1167.1097316286778,1123.5915280846602,1029.1612890367207
2023-11-08,EQ,"1,144.00","1,149.50","1,130.70","1,142.40","1,141.00",1143.15,"1,141.14","1,272.90",658.0,"7,84,749","89,55,07,050.50","36,538",1166.170134309906,1123.9788245582313,1030.295505066206
2023-11-09,EQ,"1,148.40","1,155.85","1,135.25","1,143.15","1,149.60",1152.05,"1,148.68","1,272.90",658.0,"8,06,956","92,69,32,078.70","38,451",1165.616403552655,1124.5346894184645,1031.506992577985
2023-11-10,EQ,"1,149.95","1,151.80","1,132.05","1,152.05","1,147.65",1148.25,"1,144.20","1,272.90",658.0,"6,50,284","74,40,56,288.10","40,790",1164.9353681192174,1125.0042995289896,1032.6686145423832
2023-11-12,EQ,"1,157.80","1,160.00","1,149.00","1,148.25","1,150.50",1151.5,"1,154.34","1,272.90",658.0,"50,964","5,88,29,789.20","3,152",1164.4084909380715,1125.5289668650491,1033.851016387733
2023-11-13,EQ,"1,147.95","1,153.55","1,135.00","1,151.50","1,150.00",1148.9,"1,146.58","1,272.90",658.0,"9,79,664","1,12,32,67,159.60","79,105",1163.8003148228531,1125.9917596003947,1034.995782393825
2023-11-15,EQ,"1,165.00","1,174.60","1,154.00","1,148.90","1,169.00",1166.75,"1,165.44","1,272.90",658.0,"15,14,890","1,76,55,19,231.25","56,576",1163.9159887513688,1126.7988534696938,1036.3067696336875
2023-11-16,EQ,"1,168.95","1,176.10","1,156.00","1,166.75","1,162.20",1165.3,"1,167.52","1,272.90",658.0,"8,48,317","99,04,25,670.25","55,597",1163.9702637022956,1127.561252410888,1037.590284363701
2023-11-17,EQ,"1,142.05","1,148.80","1,115.85","1,165.30","1,125.00",1126.4,"1,129.50","1,272.90",658.0,"20,28,903","2,29,16,51,622.85","1,25,789",1162.496920027696,1127.5382573136428,1038.473963126251
2023-11-20,EQ,"1,129.90","1,138.60","1,120.70","1,126.40","1,126.30",1126.65,"1,128.03","1,272.90",658.0,"21,68,137","2,44,57,22,286.00","77,948",1161.0911584579826,1127.5206680599074,1039.3513366274824
2023-11-21,EQ,"1,126.00","1,132.90","1,097.60","1,126.65","1,103.90",1103.85,"1,112.09","1,272.90",658.0,"31,19,172","3,46,87,92,961.80","1,30,536",1158.8464071459048,1127.0519419597113,1039.9931143724828
2023-11-22,EQ,"1,103.85","1,133.95","1,101.75","1,103.85","1,121.40",1120.95,"1,122.43","1,272.90",658.0,"17,08,687","1,91,78,80,743.95","82,842",1157.36027353234,1126.9311114258555,1040.7986555230054
2023-11-23,EQ,"1,130.00","1,137.00","1,112.45","1,120.95","1,115.00",1115.0,"1,118.73","1,272.90",658.0,"6,96,088","77,87,32,560.75","52,882",1155.6990863349934,1126.6948517936603,1041.5369773585976
2023-11-24,EQ,"1,117.00","1,124.15","1,091.30","1,115.00","1,095.70",1094.5,"1,100.63","1,272.90",658.0,"13,50,899","1,48,68,39,110.10","81,649",1153.2991221649936,1126.057329975964,1042.0639726087609
2023-11-28,EQ,"1,092.05","1,108.00","1,085.40","1,094.50","1,105.15",1106.25,"1,095.90","1,272.90",658.0,"24,45,247","2,67,97,42,000.40","1,14,366",1151.4540585506802,1125.6651056200042,1042.7026395479772
2023-11-29,EQ,"1,109.00","1,119.50","1,102.25","1,106.25","1,109.10",1110.45,"1,111.11","1,272.90",658.0,"9,67,327","1,07,48,05,081.65","82,636",1149.8460562545752,1125.363816399806,1043.376742637052
2023-11-30,EQ,"1,109.95","1,126.00","1,099.55","1,110.45","1,118.50",1117.45,"1,111.05","1,272.90",658.0,"41,52,570","4,61,36,98,098.65","1,38,124",1148.5756226759645,1125.207107164166,1044.113789973997
2023-12-01,EQ,"1,128.60","1,139.00","1,120.00","1,117.45","1,123.90",1128.2,"1,127.12","1,272.90",658.0,"10,40,604","1,17,28,85,536.80","56,353",1147.7765786494558,1125.266372368836,1044.9504686807234
2023-12-04,EQ,"1,136.50","1,161.95","1,136.50","1,128.20","1,150.00",1148.75,"1,147.92","1,272.90",658.0,"23,40,871","2,68,71,37,248.35","66,214",1147.8147520357516,1125.731394698166,1045.9832998381291
2023-12-05,EQ,"1,150.95","1,151.10","1,129.60","1,148.75","1,138.50",1139.6,"1,138.48","1,272.90",658.0,"13,82,427","1,57,38,72,201.75","99,732",1147.492604897095,1126.006020545727,1046.914809292476
