Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-03,EQ,"2,497.00","2,512.50","2,485.80","2,486.80","2,508.55",2509.25,"2,503.93","2,769.65","2,393.00","11,25,583","2,81,83,84,407.65","75,258",2517.678749532797,2540.5997208962435,2547.79796216826
2023-11-06,EQ,"2,515.00","2,517.75","2,491.10","2,509.25","2,496.15",2497.4,"2,501.17","2,769.65","2,393.00","13,38,677","3,34,82,65,417.95","98,517",2516.88350445308,2539.7442808784963,2547.2964899078797
2023-11-07,EQ,"2,496.00","2,505.20","2,485.25","2,497.40","2,502.25",2496.45,"2,493.19","2,769.65","2,393.00","14,73,411","3,67,34,97,573.35","1,04,642",2516.082190552959,2538.8869683858525,2546.790554684916
2023-11-08,EQ,"2,498.00","2,525.00","2,497.70","2,496.45","2,516.05",2519.35,"2,509.98","2,769.65","2,393.00","7,45,022","1,86,99,93,298.95","54,457",2516.21033994304,2538.5000977247464,2546.517514339792
2023-11-09,EQ,"2,520.05","2,522.00","2,473.05","2,519.35","2,479.80",2476.7,"2,484.53","2,769.65","2,393.00","18,23,094","4,52,95,38,575.95","1,23,655",2514.660914847234,2537.276333413365,2545.82281270457
2023-11-10,EQ,"2,477.00","2,488.60","2,465.35","2,476.70","2,486.00",2486.55,"2,479.51","2,769.65","2,393.00","7,71,062","1,91,18,54,569.60","52,173",2513.5585260296957,2536.271851563595,2545.233033473679
2023-11-12,EQ,"2,494.05","2,499.00","2,486.00","2,486.55","2,491.00",2491.55,"2,490.91","2,769.65","2,393.00","82,500","20,54,99,862.70","9,505",2512.6954465775502,2535.386270344514,2544.6988739366275
2023-11-13,EQ,"2,477.20","2,487.20","2,471.00","2,491.55","2,477.00",2478.15,"2,479.44","2,769.65","2,393.00","7,60,809","1,88,63,77,209.20","59,381",2511.340723182352,2534.2528788525437,2544.036696086512
2023-11-15,EQ,"2,501.90","2,503.05","2,476.00","2,478.15","2,488.80",2486.4,"2,484.06","2,769.65","2,393.00","14,57,029","3,61,93,43,940.20","82,813",2510.3626556065738,2533.305297093087,2543.463196622965
2023-11-16,EQ,"2,480.20","2,505.80","2,475.35","2,486.40","2,494.20",2491.2,"2,491.80","2,769.65","2,393.00","14,20,578","3,53,97,95,494.30","1,01,194",2509.61117891612,2532.471528833818,2542.943164815771
2023-11-17,EQ,"2,465.00","2,533.50","2,465.00","2,491.20","2,527.00",2528.8,"2,517.28","2,769.65","2,393.00","17,56,043","4,42,04,45,286.70","89,296",2510.3636817037227,2532.398825292554,2542.802436807654
2023-11-20,EQ,"2,534.45","2,534.50","2,500.00","2,528.80","2,506.95",2506.45,"2,510.48","2,769.65","2,393.00","9,44,231","2,37,04,70,397.15","58,367",2510.2102039898514,2531.884987167949,2542.440721018523
2023-11-21,EQ,"2,505.00","2,517.00","2,498.00","2,506.45","2,505.90",2505.25,"2,506.30","2,769.65","2,393.00","10,88,806","2,72,88,72,775.55","53,340",2510.015686186328,2531.357561679475,2542.0706640929657
2023-11-22,EQ,"2,507.75","2,524.25","2,504.00","2,505.25","2,519.70",2521.9,"2,514.77","2,769.65","2,393.00","8,16,610","2,05,35,85,894.85","62,273",2510.481737708433,2531.1702832303768,2541.8699609676623
2023-11-23,EQ,"2,506.20","2,527.75","2,506.20","2,521.90","2,520.00",2519.9,"2,517.43","2,769.65","2,393.00","10,23,670","2,57,70,22,261.85","73,762",2510.8510813277103,2530.947109305023,2541.65135439087
2023-11-24,EQ,"2,515.10","2,519.80","2,507.45","2,519.90","2,515.45",2515.2,"2,514.56","2,769.65","2,393.00","7,35,137","1,84,85,42,856.80","49,055",2511.021627157996,2530.6352853583885,2541.388156834742
2023-11-28,EQ,"2,531.75","2,531.75","2,500.00","2,515.20","2,502.55",2510.55,"2,517.23","2,769.65","2,393.00","18,80,641","4,73,40,14,890.55","86,811",2511.00313197533,2530.23755693545,2541.081309503053
2023-11-29,EQ,"2,512.00","2,528.65","2,508.10","2,510.55","2,525.10",2525.05,"2,519.77","2,769.65","2,393.00","12,65,214","3,18,80,44,143.80","75,937",2511.5539895449247,2530.1348330357378,2540.92179398561
2023-11-30,EQ,"2,516.15","2,554.50","2,516.15","2,525.05","2,541.00",2545.55,"2,541.51","2,769.65","2,393.00","30,95,684","7,86,77,20,589.35","1,27,967",2512.887166425516,2530.440083866713,2540.9678457867485
2023-12-01,EQ,"2,547.50","2,581.95","2,542.00","2,545.55","2,559.00",2563.65,"2,565.15","2,769.65","2,393.00","13,45,599","3,45,16,62,652.70","78,669",2514.877865781378,2531.097705968362,2541.193538863497
2023-12-04,EQ,"2,577.00","2,608.40","2,575.00","2,563.65","2,602.00",2602.3,"2,595.39","2,769.65","2,393.00","21,88,039","5,67,88,16,004.15","1,19,825",2518.306184770344,2532.5076523848297,2541.801563352418
2023-12-05,EQ,"2,637.00","2,637.00","2,556.30","2,602.30","2,563.00",2563.25,"2,582.73","2,769.65","2,393.00","31,08,717","8,02,89,82,941.65","1,92,832",2520.06868732837,2533.116411743546,2542.014980632493
2023-12-06,EQ,"2,570.00","2,583.70","2,563.00","2,563.25","2,572.00",2567.65,"2,572.82","2,769.65","2,393.00","15,73,754","4,04,89,84,327.70","1,00,288",2521.93462115863,2533.800245174367,2542.2700554520707
2023-12-07,EQ,"2,551.10","2,559.80","2,498.60","2,567.65","2,522.15",2518.25,"2,515.87","2,769.65","2,393.00","39,25,967","9,87,72,23,350.00","1,96,009",2521.7901262112327,2533.492319527349,2542.031049925185
2023-12-08,EQ,"2,519.00","2,533.95","2,508.30","2,518.25","2,525.30",2522.3,"2,520.65","2,769.65","2,393.00","16,05,805","4,04,76,78,332.20","1,32,487",2521.810121261773,2533.270689437699,2541.834721070208
2023-12-11,EQ,"2,522.30","2,529.95","2,499.00","2,522.30","2,503.70",2503.65,"2,504.76","2,769.65","2,393.00","20,12,243","5,04,01,83,070.55","1,09,950",2521.097959643664,2532.684141132002,2541.4547735968727
2023-12-12,EQ,"2,500.00","2,518.00","2,497.00","2,503.65","2,502.00",2502.75,"2,504.24","2,769.65","2,393.00","16,77,929","4,20,19,31,973.25","1,16,074",2520.3784318145003,2532.091385862061,2541.069651471531
2023-12-13,EQ,"2,507.85","2,516.70","2,498.05","2,502.75","2,515.70",2511.9,"2,507.48","2,769.65","2,393.00","15,13,205","3,79,43,36,609.75","87,891",2520.045944292363,2531.6915564390497,2540.7794061832574
2023-12-14,EQ,"2,521.35","2,524.80","2,501.20","2,511.90","2,518.95",2516.35,"2,511.51","2,769.65","2,393.00","21,66,569","5,44,13,56,840.55","1,55,414",2519.9010053005054,2531.387763242237,2540.5363275147674
2023-12-15,EQ,"2,520.00","2,532.00","2,507.00","2,516.35","2,529.95",2522.9,"2,516.53","2,769.65","2,393.00","25,43,337","6,40,03,81,434.45","1,20,790",2520.01861293578,2531.2196887225887,2540.3608416688494
2023-12-18,EQ,"2,520.15","2,544.50","2,515.00","2,522.90","2,541.00",2535.5,"2,535.79","2,769.65","2,393.00","19,69,036","4,99,30,51,994.95","78,786",2520.6257261539845,2531.304447361745,2540.31247508508
2023-12-19,EQ,"2,535.05","2,566.95","2,535.00","2,535.50","2,560.00",2560.7,"2,556.88","2,769.65","2,393.00","16,56,220","4,23,47,62,963.55","1,06,776",2522.1972663048086,2531.8865375129976,2540.5153360295067
2023-12-20,EQ,"2,572.95","2,572.95","2,547.00","2,560.70","2,554.00",2557.5,"2,558.72","2,769.65","2,393.00","14,68,642","3,75,78,50,443.60","1,10,114",2523.581687234032,2532.393734789968,2540.6843376610536
2023-12-21,EQ,"2,542.25","2,580.00","2,536.00","2,557.50","2,553.00",2553.2,"2,560.42","2,769.65","2,393.00","19,45,695","4,98,18,04,826.95","1,27,998",2524.7431896954427,2532.8057400416515,2540.808871614676
2023-12-22,EQ,"2,559.20","2,579.75","2,546.80","2,553.20","2,576.00",2575.6,"2,568.92","2,769.65","2,393.00","11,74,984","3,01,84,45,109.25","98,784",2526.7375744132687,2533.6531511299354,2541.155051996619
2023-12-26,EQ,"2,575.60","2,591.65","2,567.05","2,575.60","2,590.00",2584.75,"2,580.02","2,769.65","2,393.00","8,93,776","2,30,59,55,696.00","65,199",2529.0125714951014,2534.6649699194413,2541.5888325737674
2023-12-27,EQ,"2,586.00","2,612.00","2,580.90","2,584.75","2,610.00",2608.3,"2,597.27","2,769.65","2,393.00","10,73,278","2,78,75,90,913.10","79,452",2532.1218824168623,2536.123089326977,2542.2526252844764
2023-12-28,EQ,"2,613.85","2,640.00","2,606.85","2,608.30","2,632.00",2633.8,"2,625.73","2,769.65","2,393.00","16,35,216","4,29,36,39,124.65","1,02,313",2536.1092595769856,2538.057285577928,2543.163544435875
