Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-06,EQ,"2,008.95","2,012.40","1,982.00","2,013.55","1,999.60",1991.5,"1,997.21","2,029.70","1,190.00","11,26,831","2,25,05,13,210.10","60,505",1875.7419457931371,1791.7498742537452,1647.4614509893722
2023-11-07,EQ,"1,999.90","2,005.40","1,954.25","1,991.50","1,985.00",1987.2,"1,979.43","2,029.70","1,190.00","17,61,418","3,48,66,07,925.05","1,13,222",1880.112849879681,1795.620173773473,1650.841934064105
2023-11-08,EQ,"1,987.20","1,992.65","1,971.25","1,987.20","1,984.00",1979.65,"1,979.96","2,029.70","1,190.00","7,05,075","1,39,60,22,298.15","52,153",1884.0162675314584,1799.2643287482556,1654.1136561132184
2023-11-09,EQ,"1,970.00","1,970.00","1,940.00","1,979.65","1,941.00",1943.4,"1,956.66","2,029.70","1,190.00","9,95,069","1,94,70,10,643.80","40,641",1886.3450413537544,1802.118500456211,1656.9921271966691
2023-11-10,EQ,"1,940.00","1,965.95","1,926.90","1,943.40","1,955.50",1952.2,"1,949.63","2,029.70","1,190.00","4,86,020","94,75,61,122.90","26,309",1888.9275887516465,1805.0904113382664,1659.9295189658567
2023-11-12,EQ,"1,958.50","1,969.70","1,957.10","1,952.20","1,962.60",1963.25,"1,962.82","2,029.70","1,190.00","46,003","9,02,95,500.75","3,170",1891.842193114327,1808.2222843810728,1662.9476332050024
2023-11-13,EQ,"1,957.40","1,973.00","1,930.20","1,963.25","1,970.00",1967.8,"1,956.23","2,029.70","1,190.00","5,55,900","1,08,74,69,873.50","46,009",1894.8209306392555,1811.382239145804,1665.9809900885348
2023-11-15,EQ,"1,985.25","2,041.20","1,975.10","1,967.80","2,036.95",2035.75,"2,018.50","2,041.20","1,190.00","12,69,373","2,56,22,23,761.05","87,931",1900.347560810265,1815.8251651033129,1669.6602837194948
2023-11-16,EQ,"2,036.80","2,051.00","2,015.50","2,035.75","2,031.00",2035.75,"2,034.39","2,051.00","1,190.00","6,36,899","1,29,57,00,226.75","40,474",1905.6574603863328,1820.1801123289897,1673.3029674635795
2023-11-17,EQ,"2,018.95","2,018.95","1,981.10","2,035.75","1,988.05",1994.8,"1,997.24","2,051.00","1,190.00","10,93,774","2,18,45,28,871.80","58,673",1909.153246253536,1823.6379318868317,1676.5019429117033
2023-11-20,EQ,"1,995.00","2,009.80","1,977.80","1,994.80","1,993.80",1988.95,"1,992.06","2,051.00","1,190.00","5,72,596","1,14,06,45,230.95","50,637",1912.2825307141816,1826.911438186102,1679.6108788031293
2023-11-21,EQ,"2,000.00","2,019.80","1,980.20","1,988.95","1,999.40",1999.85,"1,999.92","2,051.00","1,190.00","10,17,891","2,03,57,05,241.50","71,031",1915.7165491175472,1830.335964162615,1682.7973377205112
2023-11-22,EQ,"2,004.95","2,010.00","1,953.25","1,999.85","1,979.00",1977.1,"1,975.99","2,051.00","1,190.00","5,27,815","1,04,29,58,319.80","26,546",1918.1237432698003,1833.2421826940483,1685.7257224198097
2023-11-23,EQ,"1,978.00","1,998.90","1,970.00","1,977.10","1,973.50",1974.85,"1,978.96","2,051.00","1,190.00","3,05,865","60,52,93,327.45","20,503",1920.3483023572592,1836.0462978882256,1688.6025809031946
2023-11-24,EQ,"1,974.85","1,980.00","1,941.10","1,974.85","1,941.35",1947.5,"1,959.96","2,051.00","1,190.00","4,75,859","93,26,62,433.80","27,917",1921.4130748138373,1838.253301890439,1691.178674625551
2023-11-28,EQ,"1,951.80","1,970.00","1,934.55","1,947.50","1,965.75",1965.7,"1,956.76","2,051.00","1,190.00","7,20,833","1,41,04,95,762.05","53,309",1923.1498169780004,1840.7769988827076,1693.9102301019136
2023-11-29,EQ,"1,965.70","1,981.40","1,960.00","1,965.70","1,973.05",1974.35,"1,970.37","2,051.00","1,190.00","6,59,944","1,30,03,33,830.20","46,712",1925.1576672925887,1843.422008805822,1696.7006755735365
2023-11-30,EQ,"1,973.05","2,020.00","1,971.30","1,974.35","2,001.50",2007.2,"2,002.33","2,051.00","1,190.00","22,00,458","4,40,60,36,111.35","80,323",1928.3750136732715,1846.6651373443208,1699.790221090218
2023-12-01,EQ,"2,014.00","2,029.90","1,997.00","2,007.20","1,997.35",2003.25,"2,012.65","2,051.00","1,190.00","6,06,990","1,22,16,57,775.50","57,609",1931.3112876468688,1849.7658276939376,1702.8097213778774
2023-12-04,EQ,"2,025.00","2,108.00","2,007.25","2,003.25","2,099.00",2094.45,"2,069.02","2,108.00","1,190.00","18,72,166","3,87,35,53,895.15","78,575",1937.7088842097369,1854.6110588287115,1706.7066395731224
2023-12-05,EQ,"2,094.45","2,098.85","2,043.05","2,094.45","2,062.80",2069.95,"2,063.45","2,108.00","1,190.00","16,59,380","3,42,40,43,341.20","1,11,421",1942.894810319159,1858.8751962776475,1710.3210013684147
2023-12-06,EQ,"2,077.00","2,084.10","2,045.00","2,069.95","2,062.00",2055.7,"2,061.48","2,108.00","1,190.00","7,19,690","1,48,36,26,616.40","45,719",1947.3185432478197,1862.7727171434367,1713.7576083199729
2023-12-07,EQ,"2,060.95","2,070.00","2,030.00","2,055.70","2,034.95",2034.8,"2,046.26","2,108.00","1,190.00","7,80,832","1,59,77,87,582.60","43,243",1950.74918861065,1866.1791979920813,1716.9520599784803
2023-12-08,EQ,"2,050.00","2,057.50","2,014.70","2,034.80","2,033.90",2031.6,"2,033.91","2,108.00","1,190.00","8,43,673","1,71,59,52,280.50","53,222",1953.9198086651345,1869.4548574377827,1720.0828852523266
2023-12-11,EQ,"2,031.60","2,067.90","2,015.45","2,031.60","2,046.00",2047.1,"2,047.28","2,108.00","1,190.00","9,89,693","2,02,61,74,660.35","71,486",1957.5739338155213,1872.972583033074,1723.336786891607
2023-12-12,EQ,"2,065.00","2,065.00","1,988.05","2,047.10","2,000.00",1995.25,"2,003.87","2,108.00","1,190.00","14,31,809","2,86,91,55,420.70","1,14,854",1959.0514266070695,1875.393918022518,1726.0423910021384
2023-12-13,EQ,"2,009.95","2,011.70","1,976.05","1,995.25","1,999.95",1995.3,"1,993.82","2,108.00","1,190.00","15,94,654","3,17,94,57,071.95","73,625",1960.4729392891452,1877.7682958834584,1728.7215711911715
2023-12-14,EQ,"2,006.00","2,130.00","2,005.10","1,995.30","2,124.95",2118.3,"2,094.54","2,130.00","1,190.00","23,84,904","4,99,52,79,110.75","1,27,400",1966.6622357876104,1882.53129992537,1732.5979734678765
