Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-11-03,EQ,387.5,387.5,378.0,383.7,379.85,380.2,380.28,459.7,247.55,"17,44,286","66,33,23,847.50","37,139",404.38787898821937,396.1478611931085,363.3978676359068
2023-11-06,EQ,381.85,385.0,370.95,380.2,376.95,376.6,375.57,459.7,247.55,"13,13,908","49,34,59,873.45","37,945",403.2981582435833,395.7607748328489,363.529232137042
2023-11-07,EQ,376.7,390.8,376.7,376.6,388.9,388.25,384.33,459.7,247.55,"10,21,467","39,25,83,418.25","20,944",402.7080343908938,395.612046618337,363.7752099267232
2023-11-08,EQ,392.5,398.8,381.3,388.25,382.1,382.65,386.89,459.7,247.55,"12,39,559","47,95,69,070.90","29,950",401.9214448069372,395.3553724278749,363.96301878317377
2023-11-09,EQ,386.4,386.9,378.9,382.65,383.8,383.65,380.12,459.7,247.55,"27,52,128","1,04,61,33,696.40","22,819",401.2049175596064,395.1235828748476,364.1589091435402
2023-11-10,EQ,386.25,389.55,379.6,383.65,387.65,388.55,384.92,459.7,247.55,"11,17,609","43,01,93,557.25","25,488",400.7086462827591,394.99341291692986,364.4016065649975
2023-11-12,EQ,392.0,393.65,387.0,388.55,387.15,387.8,389.29,459.7,247.55,"1,64,362","6,39,83,697.70","4,804",400.2024248599058,394.8509690967926,364.6344264001717
2023-11-13,EQ,387.7,390.0,380.5,387.8,382.05,382.65,383.15,459.7,247.55,"13,69,804","52,48,45,745.35","33,208",399.5140944732429,394.6093657483413,364.813685838976
2023-11-15,EQ,388.4,397.5,379.0,382.65,393.7,394.3,388.06,459.7,247.55,"19,98,162","77,54,02,413.25","38,352",399.3096201801745,394.6032396939186,365.1070819997822
2023-11-16,EQ,394.3,401.2,387.3,394.3,397.5,398.15,394.48,459.7,247.55,"23,27,265","91,80,69,526.75","38,567",399.2641448789912,394.6734725712668,365.43586725351577
2023-11-17,EQ,400.8,400.95,387.0,398.15,389.9,389.15,391.96,459.7,247.55,"14,75,072","57,81,64,695.00","38,534",398.86751174648174,394.5640968767863,365.6718287733813
2023-11-20,EQ,389.65,396.25,382.55,389.15,393.5,394.25,390.5,459.7,247.55,"11,27,292","44,02,07,771.65","36,561",398.6864328544629,394.5578771366519,365.956188686084
2023-11-21,EQ,395.1,395.8,389.1,394.25,389.8,391.15,391.06,459.7,247.55,"9,48,157","37,07,84,391.50","27,263",398.3908864680133,394.4903944210746,366.2068733757748
2023-11-22,EQ,389.65,469.35,386.0,391.15,469.35,469.35,446.13,469.35,247.55,"1,59,51,070","7,11,63,15,150.95","1,39,251",401.1735968026011,395.97276284838,367.23317314318
2023-11-23,EQ,498.0,503.45,455.35,469.35,460.0,460.3,474.15,503.45,247.55,"2,37,71,976","11,27,13,89,808.05","3,12,679",403.49227928093046,397.2465695246497,368.1592112213573
2023-11-24,EQ,467.25,471.15,427.3,460.3,428.5,429.15,442.59,503.45,247.55,"64,33,058","2,84,72,05,534.65","1,50,018",404.49846440716846,397.8783206231715,368.7660847415429
